Seguidores_autor,Tweets_autor,Texto,Fecha,Retweets,Respuestas,Likes,Cant_citas,Fuente,Hora,Mes,Long_Texto
4927,22238,"Después del acelerador de audios de whatsapp, la vacuna contra el COVID es el descubrimiento del año.",2021-05-28,1,1,9,0,Twitter for iPhone, 19hs,Mayo,101
339,9968,"ÚLTIMO MOMENTO ⚠️Hasta las 16:00, se estará vacunado a personas con turno otorgado.⚠️☝️vacuna covid covid-19 salud saludpublica vacunacion mercedes corrientes en Mercedes, Corrientes",2021-05-28,0,0,0,0,Instagram, 17hs,Mayo,182
1208,35015,"Acá te  van a vacunar p q sigas a polenta , encerrado y pobre allá te haces millonario 🙆🏽*Lotería! Mujer en Ohio se vacuna contra COVID-19 y gana 1 millón de dólares",2021-05-28,0,0,0,0,Twitter for Android, 17hs,Mayo,165
226,6950,"Ahora cambio la cosa, los vacunados serán los más afectados con las nuevas cepas, a pensarlo bien antes de vacunarse Lo dijo finalmente Anthony Fauci  Geert Vanden Bossche",2021-05-28,0,1,0,0,Twitter for Android, 17hs,Mayo,171
563,999,"LOS ABUELOS SON PRIORIDAD 👴 👵 Desde el Bloque de Concejales, presentamos proyecto de resolución solicitando  la aplicación de la segunda dosis de vacuna contra COVID 19 💉 a los abuelos del Hogar C.A.C.I Huellas de America y todos los hogares del distrito.",2021-05-28,11,2,14,0,Twitter for iPhone, 16hs,Mayo,255
22,593,Feliz de recibir la 2da dosis de mi vacuna contra el covid-19 🥰AcaEstanLasVacunas vacunatepba Argentina 🇦🇷 en Temperley,2021-05-28,0,0,0,0,Instagram, 16hs,Mayo,119
339,9968,Listas de personas autorizadas para la aplicación de la SEGUNDA DOSIS de la vacuna COVISHIELD 📸☝️ Segunda parte.⚠️vacuna covid covid-19 salud saludpublica vacunacion mercedes corrientes,2021-05-28,0,0,0,0,Instagram, 16hs,Mayo,185
436,24734,Todos quieren LA MEJOR VACUNA CONTRA EL COVID.Y LA TENEMOS NOSOTROS EN EL PAÍS.PUTIN LES ESTA COPANDO EL MUNDO.🎊🎉,2021-05-28,0,0,1,0,Twitter for Android, 16hs,Mayo,113
2333,18564,"Vacunación COVID-19Continúa abierto el registro voluntario de la Provincia de Córdoba para que se anoten quienes deseen recibir la vacuna.Luego de inscribirte, deberás esperar que te notifiquen el turno (día, hora y lugar de inmunización).",2021-05-28,0,0,0,0,Twitter for Android, 15hs,Mayo,239
1562,12170,Mi vacuna covid sigue en rufi y yo a la vueltas.,2021-05-28,0,0,0,0,Twitter for Android, 15hs,Mayo,48
183,12441,"Oh mi Dios, nos mintieron durante muchísimos años! Estaba vivo! (Bue o, luego se vacunó y 6 meses después murió por la vacuna contra el covid efecto retardado)🙄",2021-05-28,0,1,1,0,Twitter for Android, 15hs,Mayo,160
2116,35233,Con 76.000 muertos por covid es violento de digerir las expresiones de Alberto Fernández: “No quise comprar la vacuna de Pfizer porque me ponía en una situación muy violenta de exigencias”.,2021-05-28,2,0,2,0,Twitter for Android, 15hs,Mayo,189
77,3008,"Hoy continuamos recibiendo a los vecinos adultos mayores que vinieron a recibir la segunda dosis de la vacuna contra el Covid-19, en el vacunatorio del Club Ferro Carril Oeste.",2021-05-28,0,0,0,0,Twitter for Android, 15hs,Mayo,176
12,346,Dicen que a Cristobal Colon la vacuna contra COVID parece que le dio unas lineas de fiebre Hay mucho tobru suelto,2021-05-28,1,0,0,0,Twitter for iPhone, 14hs,Mayo,113
396,2506,"Diariamente traslada a pacientes infectados y también lleva a los pacientes recuperados que reciben el alta hasta sus domicilios.  Como la mayoría del personal hospitalario, Walter ya recibió las dos dosis de la vacuna Sputnik V y está inmunizado contra el Covid-19.",2021-05-28,0,1,0,0,Twitter for Android, 14hs,Mayo,266
7364,20833,"Y acá cómo hacerlo desde Boti, el WhatsApp de la Ciudad, al 11 5050 0147 o haciendo clic desde acá",2021-05-28,0,0,1,0,Twitter for iPhone, 14hs,Mayo,98
39,10830,COVID-19: vacunados con dos dosis de la Sputnik V no contagian | vía,2021-05-28,0,0,0,0,Twitter for Android, 14hs,Mayo,68
3851,4551,sí tenemos una vacuna desarrollada por científicos argentinos. Hay que esperar las fases de investigación pero hoy existe un desarrollo nacional contra la COVID19,2021-05-28,1,1,0,0,Twitter for Android, 13hs,Mayo,162
2107,14817,"COVID19📌 Las personas entre 45 y 59 años que pertenezcan a grupos de riesgo ya pueden inscribirse para recibirla vacuna!El día del turno hay que acreditar la condición con certificado médico.Para más info y empadronarte, ingresá al link. ⬇️",2021-05-28,2,0,6,0,Twitter for iPhone, 13hs,Mayo,240
732,23346,abre la inscripción de vacuna covid en CABA para los mayores de 45!!!!! (De riesgo),2021-05-28,0,0,0,0,Twitter for Android, 13hs,Mayo,83
701,4693,"A la mujer sentada le administraron la 2da dosis de la vacuna para el COVID-19 ahí mismo cuidando reacomodarle el abrigo luego de la aplicación. Con una calidez inmensa, tomándose el tiempo para charlar breve pero cariñosa, el personal de salud salió a vacunar a los bancos (...)",2021-05-28,0,1,0,0,Twitter for Android, 12hs,Mayo,279
29,18148,"Saben mi hermana falleció de covid ,sin vacuna  68 años ,vital trabajaba todavía, gracias a Dios ,acá dejaron pasar  a sus hijos  5 varones  todos  los días  último momento ya no tenia ,peto nunca se recuperó  y se fue  tremendo  dolor  diempre juntos la familia",2021-05-28,0,0,1,0,Twitter for Android, 11hs,Mayo,262
53,4086,buen día. La DGE anuncia que los docentes mayores de 50 podran recibir la 1er dosis d vacuna ctra covid. Cuánto hay q esperar si se tuvo covid? Gracias!,2021-05-28,0,0,0,0,Twitter for Android, 11hs,Mayo,152
422,22221,Ayer empezaron a empadronar a los de 50 a 59 con patologias. Mañana sw vacuna marido. Con. 50. Hipertensión. Cardiopatía. Y yo no lo tengo recomendado xq hace mes y dia que tengo el alta de covid.,2021-05-28,0,0,0,0,Twitter for Android, 05hs,Mayo,196
250,12425,No veo la hora de que mis viejos tengan puesta la vacuna contra el covid. Voy a sentir tremendo alivio.,2021-05-28,0,0,0,0,Twitter for Android, 04hs,Mayo,103
42,4124,"_santiago Te hago una pregunta _santiago es cierto lo que se anda diciendo por ahí, que culpa tuya hubo alguien que murió de Covid por no estar vacunado porque no le llegó la vacuna que te pusieron a vos cuando te  adelantaste en la fila?",2021-05-28,0,0,0,0,Twitter for Android, 00hs,Mayo,238
4117,10536,Argentina ya tiene más de 15 millones de dosis de la vacuna contra el Covid-19🇦🇷En VicenteLópez ya superamos las 100 mil aplicaciones a la ciudadanía👏🏽👏🏽👏🏽AcaEstanLasVacunas siguen llegando a toda la Patria y avanza el plan de vacunación en la Provincia de Buenos Aires✅,2021-05-28,6,0,13,0,Twitter for iPhone, 00hs,Mayo,270
298,5965,"Tengo las dos dosis de la vacuna de covid,tomo vitaminas y me pase estos días encerrada. Ah pero me tenía que engripar sino no soy yo💁",2021-05-27,0,0,1,0,Twitter for Android, 23hs,Mayo,134
3667,59688,"Como siempre, nuestros científicos son los mejores del mundo 👏👏👏💪💪💪COVID-19: el CONICET, el Instituto Leloir, y la compañía biotecnológica Vaxinz firman acuerdo para el desarrollo de una vacuna de segunda generación",2021-05-27,1,0,0,0,Twitter for Android, 23hs,Mayo,215
441,2174,"me di la vacuna contra la gripe hace 7 días,  y tengo turno para la vacuna contra  Covid 19 para este sábado, puedo vacunarme igual o debo esperar otro turno?",2021-05-27,0,1,0,0,Twitter for Android, 22hs,Mayo,158
678,22891,"A mi papa lo llamaron para su primer vacuna covid-19 y fue la noticia que tanto desee recibir y espere en mese , QUE FELIZ ESTOY.❤ Gracias dios!",2021-05-27,0,0,1,0,Twitter for Android, 21hs,Mayo,144
339,9968,Importante ⚠️👇Otorgan turnos turnos a mayores de 50 años en nuestra ciudad para la vacunación contra el COVID-19.🙏covid_19 corrientes mercedes vacunación vᴀᴄᴜɴᴀcᴏᴠɪᴅ19 vacuna mayores grupoderiesgo,2021-05-27,0,0,0,0,Instagram, 20hs,Mayo,196
13319,43964,Mi vieja hoy recibió la 2da dosis de la vacuna contra el Covid 🥺🥺🥺,2021-05-27,5,0,57,3,Twitter for Android, 19hs,Mayo,66
976,21589,Santa Fe. Argentina Científicos santafesinos desarrollan vacuna Covid de una dosis!!!,2021-05-27,0,0,0,0,Twitter for Android, 18hs,Mayo,85
136,5318,"Diputado, mi madre murió por Covid esperando recibir la segunda dosis de la vacuna.¿ Es posible iniciar querella penal por homicidio contra este gobierno? Agradezco su respuesta.",2021-05-27,0,0,0,0,Twitter for Android, 17hs,Mayo,178
618,17336,Creo que este saludo es para tu mamá   por haber recibido la vacuna contra el COVID,2021-05-27,0,1,3,0,Twitter for iPhone, 17hs,Mayo,83
77,3008,"Hoy con mucha felicidad nuestros adultos mayores pudieron recibir la segunda dosis de la vacuna contra el Covid-19, en el vacunatorio del Club Ferro Carril Oeste. Seguimos avanzando Con el compromiso de siempre.",2021-05-27,0,1,5,0,Twitter for Android, 15hs,Mayo,211
441,2174,"me di la vacuna contra la gripe hace 7 días,  y tengo turno para Covid 19 para este sábado, puedo vacunarme igual o debo esperar otro turno?",2021-05-27,0,0,0,0,Twitter for Android, 15hs,Mayo,140
65,1929,Vacuna COVID en Cic La Paz,2021-05-27,0,0,0,0,Instagram, 14hs,Mayo,26
226,6950,"Detengan la vacuna contra el covid, según un científico  destacado de la CDC.",2021-05-27,0,0,0,0,Twitter for Android, 13hs,Mayo,77
7445,21141,"El gobierno explica q no tenía ni idea, y q sigue sin tenerla, de a cuantos y quienes se vacuna como personal de salud.La lista debe estar llena de Zanninis.",2021-05-27,0,1,10,0,Twitter for Android, 10hs,Mayo,157
216,4951,Le acabo de sacar turno a mi mamá para que se ponga la vacuna del covid. Lo que espero que llegue ese día 😭😭😭,2021-05-27,0,0,0,0,Twitter for Android, 03hs,Mayo,109
278,9231,"Si tenes esa mandolina, tenes las dos dosis de vacuna COVID-19",2021-05-27,0,0,1,0,Twitter for iPhone, 02hs,Mayo,62
1425,21260,Argentinos olímpicos y paralímpicos serán vacunados contra el Covid-19Por solicitud del Comité Olímpico Internacional (COI) la delegación argentina que representará al país recibirán la vacuna   _Deportes,2021-05-27,2,0,7,0,Twitter for Android, 01hs,Mayo,204
1209,3131,"_byd Organizan marchas de odios, sin cuidados, sin barbijos y dicen preocuparse por las bajas que deja el covid. Se quejan de:1. La vacuna es veneno2. La vacuna es para algunos3. Hay pocas vacunas 4. Las restricciones son severasSean parte de la solución. Dejen el odio",2021-05-27,0,2,0,0,Twitter for Android, 01hs,Mayo,269
43629,135598,Darán prioridad a los trabajadores del transporte para la vacuna contra el Covid-19. El Gobierno cedió a la presión de los gremios en medio de la conflictividad y una interna entre ministros. Mi nota en Ámbito.,2021-05-27,18,4,47,0,Twitter for Android, 01hs,Mayo,210
3064,855637,_ Como se consiguen la vacuna para COVID para nuestras mascotas???,2021-05-27,0,2,3,0,Twitter for Android, 01hs,Mayo,66
3313,237937,¡Hola!Compartimos información que recibimos recientemente:El Ministerio de Salud abrió un *nuevo canal para que se vacune el personal de salud* que aún no recibió ninguna de las dos dosis de la vacuna.Este es link: * ¡Les agradecemos difundir,2021-05-27,2,0,4,1,Twitter for iPhone, 01hs,Mayo,242
114,846,Mirando bendita es tremendo la gente poco cerebro diciendo que al poner la vacuna del covid le implantan un imán,2021-05-27,0,0,0,0,Twitter for Android, 00hs,Mayo,112
481,7287,Ahi leí que tiene Bordet las dos dosis de la rusa y en septiembre tuve covid. Es vacuna o vodka? Si es vodka quiero un cosmopolitan.,2021-05-27,0,0,0,0,Twitter for Android, 00hs,Mayo,132
1735,2720,Trabajadoras y Trabajadores del Transporte Fluviomarítimo en lista de prioridad como esenciales para recibir su Vacuna contra el Covid 19.ReconstruccionArgentina❤️🇦🇷 ArgentinaUnida ViasNavegables MinisterioTransporte,2021-05-26,0,0,10,0,Twitter for Android, 23hs,Mayo,216
1963,21083,No entiendo los avances de la medicina. Por un lado la vacuna del Covid en un año desarrollada y lista. Por otro la medicación previa a un estudio de colon y alrededores. No pueden inventar un comprimido acaso ???!. La gente se haría mucho más ese exámen. Digo yo...bah !,2021-05-26,0,0,1,0,Twitter for Android, 21hs,Mayo,271
331,44791,"Y AYER LLEGO EL DIA! TUVE LA PRIMER DOSIS DE VACUNA PARA EL COVID en Olivos, Vicente Lopez,  Buenos Aires.",2021-05-26,0,0,0,0,Instagram, 21hs,Mayo,106
925,24209,"Preocupada ,hija más chica con Covid ,por suerte con la 1er Dosis vacuna China y 2da recién dada,por ahora un resfrío fuerte, esperemos que siga así, que bicho de mierda,amamantando beba de 8 meses",2021-05-26,0,0,0,0,Twitter for Android, 20hs,Mayo,197
2333,59067,"Ni siquiera de Argentina es, ESPAÑOLA usa Google es fácil hasta un macrista puede usarlo",2021-05-26,0,0,0,0,Twitter for Android, 20hs,Mayo,88
2548,128861,"¿Se refiere usted a la cocaína, la heroína o la metanfetamina? ¿Qué es lo que van a empezar a producir acá? Porque la vacuna contra el Covid no es. Sigman no lo hace. La fábrica de Richmond ni existe.",2021-05-26,0,0,0,0,Twitter for Android, 19hs,Mayo,200
5462,19755,Murió por Covid-19 un médico de Luque que había recibido las dos dosis de la vacuna: las explicaciones -,2021-05-26,0,0,0,0,Twitter for Android, 18hs,Mayo,104
92403,3831,"Quiero compartir con Uds nuestra alegría. Hoy gracias a DIOS le pusieron a la Mily la segunda dósis de la vacuna contra el Covid, si bien estamos más tranquilos, nos seguimos cuidando hasta que ésta pesadilla pase y podamos inflarle los cachetes a besos 😘😇",2021-05-26,977,968,15026,89,Twitter for Android, 17hs,Mayo,256
801,22438,"Ya me agarre el covid ,así que la vacuna me la dan cuando se les cante el orto",2021-05-26,0,1,3,0,Twitter for Android, 17hs,Mayo,78
2548,128861,"Verbitsky diciéndole a Ginés García ""tengo miedo"". O sea: si decís que te cagás de miedo, en lugar de darte un remedio para la diarrea te aplican la vacuna contra el Covid. ¿Así funciona?",2021-05-26,1,0,4,0,Twitter for Android, 17hs,Mayo,187
2003,85661,"Hoy nos dieron el alta de COVID, hoy mi abuela se puso la segunda dosis de la vacuna. Hoy se puede decir que es un LINDO día ❤️",2021-05-26,0,0,8,0,Twitter for iPhone, 17hs,Mayo,127
226,6950,"Ahora cambio la cosa, los vacunados serán los más afectados con las nuev__________Fauci says ""Infections after vaccinations inevitable""  Israeli Vacunados vs NO vacunados Geert Vanden Bossche",2021-05-26,0,0,0,0,Twitter for Android, 16hs,Mayo,191
6101,290025,"_cultura Alguien sabe, si tuviste covid hace 30 dias, tenes mas de 60 años, nunca te aplicaste la vacuna, cuando te darian la primer dosis?",2021-05-26,0,0,1,0,Twitter for Android, 16hs,Mayo,139
4267,26359,"_dioni Tenes razón recién vuelvo de acompañar a mi madre a aplicarse la segunda dosis de la vacuna contra el Covid, y la calle es un caos de autos, y no creo que todos sean esenciales",2021-05-26,0,0,7,0,Twitter for Android, 15hs,Mayo,183
699,4720,Día de aplicación de la vacuna contra el Covid-19 💉  Día de ausencia JUSTIFICADA✅ La resolución 92/2021 lo establece.GranateMorada GracielaLucero SomosComercio UnidosPodemos,2021-05-26,2,0,3,0,Twitter for Android, 14hs,Mayo,173
7364,20833,"Y acá cómo hay que anotarse desde Boti, el WhatsApp de la Ciudad, al 11 5050 0147 o haciendo clic en 👉🏻",2021-05-26,1,0,4,0,Twitter for iPhone, 13hs,Mayo,103
1668,2572,🙌 Si tenés entre 50 y 59 años y padecés alguna enfermedad crónica o comorbilidad (priorizada en el plan de vacunación) ya te podés empadronar para recibir la vacuna de Covid en la Ciudad. La info en este link:,2021-05-26,2,0,2,0,Twitter for iPhone, 13hs,Mayo,209
3311,5461,"A partir de hoy, ya pueden empadronarse las personas con condiciones de riesgo, mayores a 50 años, para obtener un turno para la aplicación de la vacuna de COVID_19. 💉▶️",2021-05-26,2,0,5,0,Twitter for iPhone, 12hs,Mayo,169
241,8124,Atención a quienes les hayan inoculado un imán con la vacuna contra Covid-19 porque ya no podrán viajar en avión.,2021-05-26,0,0,0,0,Twitter for Android, 02hs,Mayo,113
162,13740,"2809  Ninguna vacuna impide el contagio. No solo las del covid. Yo tengo todas las vacunas que se daban por calendario cuando era chiquita y tuve sarampión y varicela. La diferencia es que con las vacunas puestas, lo q es una enfermedad potencialmente mortal, nonte mata.",2021-05-26,0,0,9,0,Twitter for Android, 01hs,Mayo,271
185,3858,"hola, consulta, si muchas veces el covid deriva en neumonía, la vacuna de la neumonia, no sirve?",2021-05-26,0,0,0,0,Twitter for Android, 00hs,Mayo,96
1086,144287,"__10 Dame los estudios de la vacuna rusa y no te peleo más. Algo publicado por el gobierno ruso (que por ser una dictadura te imaginas que puede publicar), y te tomo por válido que son buenas. Pero antes...",2021-05-25,0,1,0,0,Twitter for Android, 23hs,Mayo,206
